00099.71,197454.50,-0018.33,-36304.68
00099.67,-0001.83,-0018.33,-0000.02
00099.62,-0002.28,-0018.30,00001.73
00099.57,-0002.58,-0018.25,00002.36
00099.52,-0002.19,-0018.20,00001.82
00099.48,-0001.53,-0018.18,00001.24
00099.46,-0001.18,-0018.17,00000.14
00099.41,-0002.07,-0018.19,-0000.96
00099.37,-0001.81,-0018.18,00000.74
00099.34,-0001.45,-0018.15,00001.42
00099.30,-0001.84,-0018.11,00001.73
00099.25,-0002.04,-0018.06,00002.02
00099.20,-0002.19,-0018.04,00001.03
00099.16,-0002.18,-0018.04,00000.24
00099.12,-0001.73,-0018.02,00000.54
00099.08,-0001.84,-0018.00,00000.90
00099.04,-0001.56,-0017.99,00000.80
00099.00,-0001.91,-0017.95,00001.49
00098.95,-0002.30,-0017.93,00001.21
00098.90,-0002.18,-0017.90,00001.16
00098.87,-0001.58,-0017.87,00001.58
00098.83,-0001.70,-0017.85,00000.77
00098.78,-0002.32,-0017.83,00000.81
00098.73,-0002.11,-0017.81,00000.82
00098.70,-0001.70,-0017.79,00001.05
00098.66,-0001.64,-0017.76,00001.19
00098.63,-0001.20,-0017.75,00000.74
00098.58,-0002.19,-0017.76,-0000.50
00098.53,-0002.37,-0017.75,00000.27
00098.51,-0000.91,-0017.76,-0000.14
00098.47,-0001.77,-0017.77,-0000.68
00098.44,-0001.62,-0017.78,-0000.42
00098.40,-0001.54,-0017.78,00000.25
00098.37,-0001.65,-0017.74,00001.35
00098.32,-0002.14,-0017.69,00002.24
00098.28,-0001.52,-0017.67,00001.26
00098.24,-0001.92,-0017.65,00000.92
00098.22,-0001.18,-0017.62,00001.14
00098.20,-0000.66,-0017.60,00001.18
00098.18,-0001.20,-0017.57,00000.99
00098.14,-0001.47,-0017.55,00001.00
00098.11,-0001.36,-0017.55,00000.08
00098.08,-0001.40,-0017.52,00001.36
00098.07,-0000.52,-0017.49,00001.17
00098.03,-0001.97,-0017.48,00000.66
00098.03,-0000.08,-0017.47,00000.30
00098.01,-0000.53,-0017.44,00001.37
00097.99,-0000.90,-0017.45,-0000.18
00097.97,-0001.28,-0017.45,-0000.27
00097.96,-0000.28,-0017.45,00000.13
00097.98,00000.96,-0017.46,-0000.24
00098.00,00000.77,-0017.49,-0001.34
00098.02,00000.95,-0017.48,00000.22
00098.06,00001.98,-0017.48,00000.19
00098.06,00000.07,-0017.47,00000.39
00098.08,00000.78,-0017.46,00000.26
00098.07,-0000.68,-0017.49,-0001.32
00098.07,00000.29,-0017.51,-0000.64
00098.07,-0000.02,-0017.52,-0000.88
00098.10,00001.19,-0017.56,-0001.52
00098.13,00001.51,-0017.58,-0001.16
00098.14,00000.34,-0017.61,-0001.06
00098.16,00001.16,-0017.60,00000.30
00098.17,00000.14,-0017.63,-0001.35
00098.14,-0001.28,-0017.64,-0000.61
00098.14,00000.12,-0017.66,-0000.87
00098.15,00000.40,-0017.67,-0000.29
00098.20,00001.97,-0017.72,-0002.24
00098.21,00000.75,-0017.74,-0000.69
00098.21,-0000.04,-0017.73,00000.09
00098.24,00001.52,-0017.71,00000.85
00098.27,00000.96,-0017.74,-0001.19
00098.27,00000.10,-0017.78,-0001.82
00098.28,00000.36,-0017.78,00000.08
00098.30,00001.10,-0017.79,-0000.41
00098.28,-0000.75,-0017.80,-0000.50
00098.31,00001.29,-0017.83,-0001.57
00098.27,-0001.88,-0017.88,-0001.97
