00063.95,125892.12,-0022.73,-44752.80
00063.82,-0005.63,-0022.76,-0000.97
00063.71,-0005.37,-0022.76,-0000.29
00063.59,-0005.43,-0022.77,-0000.33
00063.46,-0005.78,-0022.80,-0001.10
00063.33,-0005.89,-0022.84,-0001.98
00063.20,-0005.90,-0022.89,-0002.30
00063.08,-0005.54,-0022.93,-0002.00
00062.96,-0005.43,-0022.98,-0001.89
00062.84,-0005.27,-0023.01,-0001.73
00062.72,-0005.40,-0023.06,-0001.95
00062.61,-0005.13,-0023.10,-0001.93
00062.49,-0005.10,-0023.13,-0001.56
00062.38,-0005.19,-0023.17,-0001.56
00062.27,-0005.26,-0023.20,-0001.57
00062.16,-0004.60,-0023.24,-0001.92
00062.06,-0004.61,-0023.27,-0001.13
00061.96,-0004.60,-0023.31,-0001.92
00061.87,-0004.23,-0023.36,-0001.99
00061.77,-0004.41,-0023.38,-0001.19
00061.68,-0003.95,-0023.42,-0001.82
00061.61,-0003.53,-0023.46,-0001.86
00061.54,-0002.97,-0023.49,-0001.21
00061.49,-0002.38,-0023.51,-0000.92
00061.44,-0002.18,-0023.53,-0000.81
00061.38,-0002.87,-0023.54,-0000.45
00061.30,-0003.29,-0023.55,-0000.63
00061.25,-0002.36,-0023.59,-0001.54
00061.23,-0001.04,-0023.62,-0001.67
00061.21,-0000.70,-0023.62,00000.21
00061.18,-0001.51,-0023.61,00000.48
00061.18,-0000.19,-0023.63,-0000.78
00061.16,-0000.47,-0023.64,-0000.75
00061.16,-0000.01,-0023.63,00000.34
00061.14,-0001.28,-0023.61,00000.91
00061.13,-0000.45,-0023.61,00000.18
00061.13,00000.01,-0023.61,00000.01
00061.14,00000.38,-0023.62,-0000.34
00061.18,00002.06,-0023.62,00000.13
00061.22,00001.88,-0023.59,00001.03
00061.26,00001.57,-0023.58,00000.36
00061.27,00000.80,-0023.58,00000.29
00061.29,00000.65,-0023.59,-0000.47
00061.34,00002.10,-0023.56,00001.46
00061.38,00002.08,-0023.53,00001.35
00061.40,00000.97,-0023.50,00001.06
00061.43,00001.42,-0023.49,00000.64
00061.48,00002.18,-0023.48,00000.38
00061.53,00002.02,-0023.44,00001.72
00061.56,00001.75,-0023.43,00000.70
00061.63,00002.85,-0023.41,00001.01
00061.68,00002.16,-0023.39,00000.59
00061.73,00002.45,-0023.35,00001.98
00061.77,00001.94,-0023.34,00000.46
00061.84,00003.25,-0023.33,00000.63
00061.92,00003.35,-0023.30,00000.91
00061.98,00002.79,-0023.28,00001.08
00062.02,00001.94,-0023.25,00001.36
00062.07,00002.37,-0023.23,00000.84
00062.15,00003.37,-0023.22,00000.49
00062.24,00004.20,-0023.21,00000.29
00062.30,00002.76,-0023.18,00001.81
00062.35,00002.29,-0023.14,00001.70
00062.43,00003.54,-0023.13,00000.18
00062.50,00002.97,-0023.13,00000.31
00062.56,00002.69,-0023.09,00001.85
00062.64,00003.76,-0023.07,00000.70
00062.72,00003.88,-0023.05,00000.91
00062.77,00002.22,-0023.02,00001.63
00062.82,00002.25,-0023.00,00000.84
00062.91,00004.05,-0022.98,00001.00
00062.99,00003.50,-0022.96,00000.91
00063.06,00003.34,-0022.91,00002.01
00063.14,00003.45,-0022.90,00000.65
00063.22,00003.69,-0022.89,00000.43
00063.33,00004.85,-0022.89,-0000.32
00063.39,00003.08,-0022.89,00000.42
00063.47,00003.63,-0022.85,00001.54
00063.56,00003.93,-0022.84,00000.57
00063.62,00002.87,-0022.84,00000.14
00063.68,00002.64,-0022.81,00001.11
00063.73,00002.05,-0022.80,00000.61
00063.82,00004.34,-0022.80,-0000.05
00063.88,00002.44,-0022.78,00000.81
00063.92,00001.94,-0022.75,00001.24
00063.97,00002.31,-0022.75,00000.07
00064.07,00004.27,-0022.72,00001.26
00064.13,00003.09,-0022.71,00000.67
00064.16,00001.10,-0022.69,00000.85
00064.21,00002.37,-0022.67,00000.83
00064.26,00002.41,-0022.67,00000.31
00064.33,00003.29,-0022.64,00000.98
00064.41,00003.55,-0022.61,00001.39
00064.44,00000.97,-0022.58,00001.27
00064.47,00001.45,-0022.55,00001.53
00064.49,00001.11,-0022.55,00000.24
00064.56,00002.95,-0022.52,00001.28
00064.60,00001.70,-0022.50,00000.77
00064.61,00000.81,-0022.46,00001.91
00064.63,00000.64,-0022.45,00000.56
00064.67,00001.85,-0022.44,00000.15
00064.68,00000.72,-0022.40,00001.77
00064.71,00001.10,-0022.36,00001.72
00064.76,00002.57,-0022.36,00000.23
00064.80,00001.60,-0022.36,-0000.06
00064.83,00001.47,-0022.33,00001.64
00064.86,00001.09,-0022.28,00001.85
00064.90,00001.87,-0022.27,00000.60
00064.93,00001.61,-0022.27,-0000.02
00064.94,00000.28,-0022.26,00000.48
00064.99,00002.20,-0022.24,00000.73
00065.04,00002.22,-0022.21,00001.41
00065.05,00000.51,-0022.19,00001.10
00065.08,00001.59,-0022.17,00000.84
00065.12,00001.75,-0022.14,00001.58
00065.14,00000.93,-0022.10,00001.45
00065.19,00001.98,-0022.09,00000.65
00065.19,00000.12,-0022.07,00000.80
00065.17,-0000.71,-0022.02,00002.46
00065.21,00001.44,-0021.99,00001.42
00065.22,00000.76,-0021.97,00000.78
00065.20,-0001.11,-0021.96,00000.48
00065.21,00000.51,-0021.96,00000.00
00065.17,-0001.53,-0021.93,00001.44
00065.19,00000.65,-0021.90,00001.10
00065.18,-0000.47,-0021.87,00001.56
00065.17,-0000.47,-0021.86,00000.15
00065.19,00000.98,-0021.88,-0000.61
00065.23,00001.65,-0021.90,-0001.05
00065.25,00001.31,-0021.90,-0000.17
00065.26,00000.42,-0021.90,00000.17
00065.24,-0000.96,-0021.88,00000.77
00065.25,00000.16,-0021.88,-0000.04
00065.24,-0000.06,-0021.87,00000.60
00065.25,00000.19,-0021.88,-0000.40
00065.26,00000.42,-0021.88,00000.02
00065.28,00000.78,-0021.84,00001.72
00065.28,00000.17,-0021.79,00002.15
00065.26,-0000.69,-0021.80,-0000.12
00065.26,-0000.26,-0021.83,-0001.66
00065.29,00001.67,-0021.85,-0000.80
00065.29,-0000.24,-0021.85,00000.23
00065.30,00000.66,-0021.82,00001.28
00065.29,-0000.57,-0021.80,00000.90
00065.28,-0000.64,-0021.78,00000.98
00065.28,00000.34,-0021.81,-0001.30
00065.27,-0000.49,-0021.82,-0000.46
00065.24,-0001.39,-0021.80,00000.60
00065.25,00000.53,-0021.83,-0001.23
00065.24,-0000.52,-0021.82,00000.33
00065.25,00000.41,-0021.82,00000.26
00065.22,-0001.27,-0021.83,-0000.49
00065.21,-0000.61,-0021.84,-0000.54
00065.17,-0001.98,-0021.84,-0000.00
00065.17,00000.20,-0021.85,-0000.40
00065.15,-0000.78,-0021.83,00000.88
00065.13,-0001.04,-0021.80,00001.14
00065.10,-0001.38,-0021.81,-0000.13
00064.96,-0006.33,-0021.86,-0002.63
00064.89,-0003.05,-0021.87,-0000.50
00065.01,00005.03,-0021.86,00000.75
00065.20,00008.74,-0021.84,00000.80
00065.52,00014.44,-0021.81,00001.40
00065.83,00013.94,-0021.69,00005.50
00066.02,00008.80,-0021.54,00006.75
00066.09,00003.30,-0021.51,00001.26
00066.05,-0001.96,-0021.68,-0007.58
00065.94,-0004.94,-0021.92,-0010.37
00065.89,-0001.95,-0022.16,-0011.12
00065.92,00001.00,-0022.36,-0009.44
00066.05,00005.87,-0022.41,-0001.83
00066.16,00005.27,-0022.30,00004.60
00066.21,00002.03,-0022.17,00006.25
00066.19,-0000.86,-0022.13,00001.80
00066.22,00001.17,-0022.23,-0004.73
00066.33,00005.07,-0022.39,-0007.27
00066.44,00004.95,-0022.45,-0002.79
00066.56,00005.84,-0022.40,00002.30
00066.65,00003.95,-0022.35,00002.58
00066.70,00002.34,-0022.34,00000.03
00066.81,00004.80,-0022.43,-0004.11
00066.97,00007.23,-0022.51,-0003.50
00067.06,00004.17,-0022.55,-0001.90
00067.06,00000.09,-0022.61,-0002.32
00067.05,-0000.75,-0022.65,-0001.93
00067.11,00002.92,-0022.69,-0001.74
00067.14,00001.43,-0022.72,-0001.62
00067.12,-0001.16,-0022.74,-0000.72
00067.05,-0003.06,-0022.80,-0002.94
00067.04,-0000.36,-0022.96,-0007.28
00067.05,00000.39,-0023.16,-0008.88
00067.13,00003.82,-0023.24,-0003.84
00067.21,00003.50,-0023.25,-0000.33
00067.34,00005.67,-0023.22,00001.11
00067.39,00002.28,-0023.17,00002.55
00067.34,-0002.07,-0023.16,00000.49
00067.19,-0006.89,-0023.19,-0001.33
00067.11,-0003.65,-0023.19,00000.02
00067.47,00016.10,-0023.07,00005.04
00067.52,00002.28,-0023.12,-0001.91
00067.45,-0003.26,-0023.11,00000.16
00067.27,-0008.19,-0023.05,00002.91
00066.88,-0017.75,-0022.97,00003.48
00066.48,-0018.54,-0022.83,00006.46
00066.04,-0019.45,-0022.68,00006.67
00065.69,-0016.01,-0022.61,00003.49
00065.35,-0015.52,-0022.56,00002.22
00065.03,-0014.76,-0022.57,-0000.78
00064.50,-0023.37,-0022.56,00000.43
00063.72,-0034.65,-0022.49,00003.32
00062.82,-0039.79,-0022.15,00015.14
