00095.60,187817.89,-0009.54,-18744.21
00095.52,-0003.21,-0009.54,00000.00
00095.45,-0003.39,-0009.52,00000.92
00095.39,-0002.83,-0009.52,-0000.13
00095.32,-0003.05,-0009.55,-0001.09
00095.25,-0003.01,-0009.59,-0001.81
00095.19,-0002.74,-0009.60,-0000.53
00095.12,-0003.22,-0009.60,-0000.18
00095.06,-0002.82,-0009.61,-0000.48
00095.01,-0002.37,-0009.59,00001.11
00094.96,-0002.40,-0009.56,00001.46
00094.90,-0002.57,-0009.52,00001.64
00094.85,-0002.41,-0009.49,00001.58
00094.79,-0002.37,-0009.43,00002.49
00094.75,-0002.07,-0009.38,00002.45
00094.71,-0001.55,-0009.31,00002.95
00094.68,-0001.32,-0009.24,00003.22
00094.66,-0000.91,-0009.17,00003.16
00094.63,-0001.70,-0009.11,00002.78
00094.62,-0000.18,-0009.03,00003.48
00094.61,-0000.58,-0008.91,00005.36
00094.60,-0000.71,-0008.77,00006.55
00094.60,00000.22,-0008.71,00002.68
00094.61,00000.63,-0008.66,00002.34
00094.59,-0000.87,-0008.60,00002.81
00094.60,00000.38,-0008.56,00001.84
00094.62,00000.88,-0008.44,00005.62
00094.60,-0000.96,-0008.27,00007.31
00094.58,-0000.97,-0008.18,00004.40
00094.59,00000.61,-0008.14,00001.92
00094.61,00000.60,-0008.09,00002.06
00094.60,-0000.21,-0008.06,00001.37
00094.61,00000.57,-0008.00,00002.73
00094.61,-0000.10,-0007.93,00003.23
00094.57,-0001.78,-0007.88,00002.32
00094.57,00000.03,-0007.78,00004.31
00094.58,00000.13,-0007.68,00004.68
00094.58,00000.14,-0007.60,00003.59
00094.58,-0000.03,-0007.58,00001.10
00094.58,00000.14,-0007.55,00001.30
00094.56,-0001.13,-0007.56,-0000.52
00094.54,-0000.57,-0007.55,00000.43
00094.58,00001.64,-0007.56,-0000.46
00094.61,00001.27,-0007.58,-0001.19
00094.59,-0000.61,-0007.57,00000.84
00094.57,-0001.14,-0007.49,00003.46
00094.58,00000.73,-0007.43,00002.75
00094.61,00001.14,-0007.47,-0001.73
00094.62,00000.38,-0007.48,-0000.75
00094.64,00001.06,-0007.46,00001.13
00094.67,00001.23,-0007.40,00002.47
00094.67,00000.22,-0007.37,00001.31
00094.66,-0000.40,-0007.41,-0001.77
00094.71,00002.17,-0007.46,-0001.92
00094.73,00000.81,-0007.44,00000.57
00094.69,-0001.69,-0007.44,00000.28
00094.67,-0000.90,-0007.48,-0002.08
00094.69,00000.91,-0007.55,-0002.88
00094.72,00001.36,-0007.62,-0003.13
00094.72,-0000.13,-0007.69,-0003.32
00094.73,00000.65,-0007.71,-0001.14
00094.76,00001.26,-0007.81,-0004.60
00094.84,00003.67,-0007.87,-0002.63
00094.89,00002.22,-0007.77,00004.87
00094.92,00001.46,-0007.63,00005.96
00094.95,00001.23,-0007.62,00000.49
00094.97,00001.02,-0007.65,-0001.32
00094.95,-0001.22,-0007.72,-0002.83
00094.98,00001.47,-0007.77,-0002.71
00095.02,00002.03,-0007.91,-0005.96
00095.05,00001.18,-0008.01,-0004.59
00094.98,-0003.13,-0008.16,-0007.06
00094.98,-0000.06,-0008.29,-0005.84
00094.97,-0000.30,-0008.35,-0002.59
00094.94,-0001.38,-0008.37,-0000.99
00095.00,00002.52,-0008.41,-0001.53
00095.01,00000.81,-0008.42,-0000.47
00094.99,-0000.94,-0008.33,00004.09
00095.03,00001.42,-0008.25,00003.45
00095.02,-0000.26,-0008.09,00007.26
00094.95,-0003.04,-0008.01,00003.72
00094.91,-0001.86,-0007.88,00005.73
00094.82,-0004.09,-0007.79,00004.17
00094.73,-0004.24,-0007.77,00001.13
00094.62,-0004.98,-0007.73,00001.62
00094.58,-0001.53,-0007.90,-0007.27
00094.53,-0002.61,-0008.19,-0012.93
00094.47,-0002.60,-0008.53,-0015.71
00094.44,-0001.28,-0008.77,-0011.01
00094.41,-0001.34,-0008.90,-0005.77
00094.41,00000.02,-0008.87,00001.29
00094.49,00003.53,-0008.60,00012.00
00094.43,-0002.70,-0008.23,00017.20
00094.37,-0002.55,-0007.91,00014.48
00094.31,-0002.74,-0007.74,00007.75
00094.40,00003.64,-0007.65,00004.03
00094.52,00005.47,-0007.57,00003.41
00094.61,00004.07,-0007.58,-0000.14
00094.75,00006.47,-0007.65,-0003.47
00094.84,00004.01,-0007.70,-0002.24
00094.98,00006.53,-0007.68,00000.96
00095.09,00005.23,-0007.52,00007.09
00095.16,00002.86,-0007.23,00013.77
00095.19,00001.47,-0006.93,00013.49
00095.21,00001.03,-0006.82,00005.16
00095.30,00004.29,-0006.82,-0000.01
00095.35,00002.02,-0006.87,-0002.39
00095.36,00000.34,-0006.94,-0002.99
00095.42,00002.72,-0006.86,00003.64
00095.47,00002.33,-0006.79,00002.80
00095.49,00000.79,-0006.77,00000.98
00095.53,00002.10,-0006.73,00001.66
00095.56,00001.30,-0006.67,00002.85
00095.67,00004.82,-0006.51,00007.06
00095.78,00005.29,-0006.37,00006.86
00095.89,00005.12,-0006.23,00006.45
00095.88,-0000.60,-0006.22,00000.26
00095.90,00001.09,-0006.25,-0001.57
00095.96,00002.35,-0006.29,-0001.52
00096.01,00002.37,-0006.28,00000.30
00096.13,00005.41,-0006.28,00000.29
00096.28,00006.75,-0006.23,00002.27
00096.41,00005.90,-0006.13,00004.48
00096.54,00005.83,-0006.15,-0001.12
00096.69,00007.04,-0006.41,-0012.08
00096.76,00003.29,-0006.84,-0019.29
00096.85,00004.29,-0007.31,-0021.60
00097.08,00009.89,-0007.38,-0003.15
00097.07,-0000.33,-0007.22,00007.27
00097.03,-0001.67,-0007.15,00003.08
00097.03,-0000.32,-0007.46,-0014.13
00097.05,00001.04,-0007.88,-0019.10
00097.12,00003.47,-0008.30,-0019.22
00097.11,-0000.56,-0008.53,-0010.41
00097.02,-0004.40,-0008.55,-0000.90
00096.95,-0003.00,-0008.59,-0002.06
00096.93,-0000.70,-0008.81,-0009.79
00097.08,00006.39,-0009.25,-0019.82
00097.05,-0001.29,-0009.83,-0026.73
00097.02,-0001.33,-0010.43,-0027.42
00097.07,00002.34,-0010.96,-0023.92
00097.16,00003.85,-0011.31,-0015.83
00097.14,-0000.71,-0011.51,-0008.85
00097.06,-0003.91,-0011.67,-0007.49
00096.99,-0002.89,-0011.95,-0012.71
00097.01,00000.78,-0012.35,-0018.06
00097.09,00003.66,-0012.81,-0020.95
00097.15,00002.56,-0013.28,-0021.46
00097.11,-0001.55,-0013.59,-0014.02
00096.98,-0006.00,-0013.73,-0006.46
00096.95,-0001.60,-0013.82,-0003.66
00096.91,-0001.41,-0014.02,-0009.37
